timestamp_ms,equity,timestamp
1720297140000,-24724.39894213234986945169713,2024-07-06T20:19:00+00:00
1720297200000,-24724.41488713234986945169713,2024-07-06T20:20:00+00:00
1720297260000,-24724.41754463234986945169713,2024-07-06T20:21:00+00:00
1720297320000,-24724.43083213234986945169713,2024-07-06T20:22:00+00:00
1720297380000,-24724.43880463234986945169713,2024-07-06T20:23:00+00:00
1720297440000,-24724.44677713234986945169713,2024-07-06T20:24:00+00:00
1720297500000,-24724.44943463234986945169713,2024-07-06T20:25:00+00:00
1720297560000,-24724.43880463234986945169713,2024-07-06T20:26:00+00:00
1720297620000,-24724.44146213234986945169713,2024-07-06T20:27:00+00:00
1720297680000,-24724.42285963234986945169713,2024-07-06T20:28:00+00:00
1720297740000,-24724.44677713234986945169713,2024-07-06T20:29:00+00:00
1720297800000,-24724.47335213234986945169713,2024-07-06T20:30:00+00:00
1720297860000,-24724.47069463234986945169713,2024-07-06T20:31:00+00:00
1720297920000,-24724.47866713234986945169713,2024-07-06T20:32:00+00:00
1720297980000,-24724.48132463234986945169713,2024-07-06T20:33:00+00:00
1720298040000,-24724.46272213234986945169713,2024-07-06T20:34:00+00:00
1720298100000,-24724.45209213234986945169713,2024-07-06T20:35:00+00:00
1720298160000,-24724.45209213234986945169713,2024-07-06T20:36:00+00:00
1720298220000,-24724.46537963234986945169713,2024-07-06T20:37:00+00:00
1720298280000,-24724.47335213234986945169713,2024-07-06T20:38:00+00:00
1720298340000,-24724.47600963234986945169713,2024-07-06T20:39:00+00:00
1720298400000,-24724.46272213234986945169713,2024-07-06T20:40:00+00:00
1720298460000,-24724.47069463234986945169713,2024-07-06T20:41:00+00:00
1720298520000,-24724.46006463234986945169713,2024-07-06T20:42:00+00:00
1720298580000,-24724.47335213234986945169713,2024-07-06T20:43:00+00:00
1720298640000,-24724.47069463234986945169713,2024-07-06T20:44:00+00:00
1720298700000,-24724.48132463234986945169713,2024-07-06T20:45:00+00:00
1720298760000,-24724.45474963234986945169713,2024-07-06T20:46:00+00:00
1720298820000,-24724.46272213234986945169713,2024-07-06T20:47:00+00:00
1720298880000,-24724.47335213234986945169713,2024-07-06T20:48:00+00:00
1720298940000,-24724.47069463234986945169713,2024-07-06T20:49:00+00:00
1720299000000,-24724.47069463234986945169713,2024-07-06T20:50:00+00:00
1720299060000,-24724.44943463234986945169713,2024-07-06T20:51:00+00:00
1720299120000,-24724.46006463234986945169713,2024-07-06T20:52:00+00:00
1720299180000,-24724.47069463234986945169713,2024-07-06T20:53:00+00:00
1720299240000,-24724.47069463234986945169713,2024-07-06T20:54:00+00:00
1720299300000,-24724.47069463234986945169713,2024-07-06T20:55:00+00:00
1720299360000,-24724.47866713234986945169713,2024-07-06T20:56:00+00:00
1720299420000,-24724.47866713234986945169713,2024-07-06T20:57:00+00:00
1720299480000,-24724.48132463234986945169713,2024-07-06T20:58:00+00:00
1720299540000,-24724.48929713234986945169713,2024-07-06T20:59:00+00:00
1720299600000,-24724.45740713234986945169713,2024-07-06T21:00:00+00:00
1720299660000,-24724.44677713234986945169713,2024-07-06T21:01:00+00:00
1720299720000,-24724.42285963234986945169713,2024-07-06T21:02:00+00:00
1720299780000,-24724.42551713234986945169713,2024-07-06T21:03:00+00:00
1720299840000,-24724.39894213234986945169713,2024-07-06T21:04:00+00:00
1720299900000,-24724.39628463234986945169713,2024-07-06T21:05:00+00:00
1720299960000,-24724.39096963234986945169713,2024-07-06T21:06:00+00:00
1720300020000,-24724.39628463234986945169713,2024-07-06T21:07:00+00:00
1720300080000,-24724.38299713234986945169713,2024-07-06T21:08:00+00:00
1720300140000,-24724.38299713234986945169713,2024-07-06T21:09:00+00:00
1720300200000,-24724.36705213234986945169713,2024-07-06T21:10:00+00:00
1720300260000,-24724.36705213234986945169713,2024-07-06T21:11:00+00:00
1720300320000,-24724.38565463234986945169713,2024-07-06T21:12:00+00:00
1720300380000,-24724.39628463234986945169713,2024-07-06T21:13:00+00:00
1720300440000,-24724.36439463234986945169713,2024-07-06T21:14:00+00:00
1720300500000,-24724.38299713234986945169713,2024-07-06T21:15:00+00:00
1720300560000,-24724.37236713234986945169713,2024-07-06T21:16:00+00:00
1720300620000,-24724.38033963234986945169713,2024-07-06T21:17:00+00:00
1720300680000,-24724.41222963234986945169713,2024-07-06T21:18:00+00:00
1720300740000,-24724.39628463234986945169713,2024-07-06T21:19:00+00:00
1720300800000,-24724.40425713234986945169713,2024-07-06T21:20:00+00:00
1720300860000,-24724.40691463234986945169713,2024-07-06T21:21:00+00:00
1720300920000,-24724.40159963234986945169713,2024-07-06T21:22:00+00:00
1720300980000,-24724.41222963234986945169713,2024-07-06T21:23:00+00:00
1720301040000,-24724.41488713234986945169713,2024-07-06T21:24:00+00:00
1720301100000,-24724.43614713234986945169713,2024-07-06T21:25:00+00:00
1720301160000,-24724.43880463234986945169713,2024-07-06T21:26:00+00:00
1720301220000,-24724.43614713234986945169713,2024-07-06T21:27:00+00:00
1720301280000,-24724.43880463234986945169713,2024-07-06T21:28:00+00:00
1720301340000,-24724.43083213234986945169713,2024-07-06T21:29:00+00:00
1720301400000,-24724.43348963234986945169713,2024-07-06T21:30:00+00:00
1720301460000,-24724.43348963234986945169713,2024-07-06T21:31:00+00:00
1720301520000,-24724.43083213234986945169713,2024-07-06T21:32:00+00:00
1720301580000,-24724.42817463234986945169713,2024-07-06T21:33:00+00:00
1720301640000,-24724.41488713234986945169713,2024-07-06T21:34:00+00:00
1720301700000,-24724.40691463234986945169713,2024-07-06T21:35:00+00:00
1720301760000,-24724.40691463234986945169713,2024-07-06T21:36:00+00:00
1720301820000,-24724.40691463234986945169713,2024-07-06T21:37:00+00:00
1720301880000,-24724.40691463234986945169713,2024-07-06T21:38:00+00:00
1720301940000,-24724.40691463234986945169713,2024-07-06T21:39:00+00:00
1720302000000,-24724.40425713234986945169713,2024-07-06T21:40:00+00:00
1720302060000,-24724.40425713234986945169713,2024-07-06T21:41:00+00:00
1720302120000,-24724.39894213234986945169713,2024-07-06T21:42:00+00:00
1720302180000,-24724.39894213234986945169713,2024-07-06T21:43:00+00:00
1720302240000,-24724.40691463234986945169713,2024-07-06T21:44:00+00:00
1720302300000,-24724.38831213234986945169713,2024-07-06T21:45:00+00:00
1720302360000,-24724.39362713234986945169713,2024-07-06T21:46:00+00:00
1720302420000,-24724.39362713234986945169713,2024-07-06T21:47:00+00:00
1720302480000,-24724.39362713234986945169713,2024-07-06T21:48:00+00:00
1720302540000,-24724.39628463234986945169713,2024-07-06T21:49:00+00:00
1720302600000,-24724.39362713234986945169713,2024-07-06T21:50:00+00:00
1720302660000,-24724.39362713234986945169713,2024-07-06T21:51:00+00:00
1720302720000,-24724.43083213234986945169713,2024-07-06T21:52:00+00:00
1720302780000,-24724.43083213234986945169713,2024-07-06T21:53:00+00:00
1720302840000,-24724.39096963234986945169713,2024-07-06T21:54:00+00:00
1720302900000,-24724.41754463234986945169713,2024-07-06T21:55:00+00:00
1720302960000,-24724.42020213234986945169713,2024-07-06T21:56:00+00:00
1720303020000,-24724.41754463234986945169713,2024-07-06T21:57:00+00:00
1720303080000,-24724.43348963234986945169713,2024-07-06T21:58:00+00:00
1720303140000,-24724.43348963234986945169713,2024-07-06T21:59:00+00:00
1720303200000,-24724.41754463234986945169713,2024-07-06T22:00:00+00:00
1720303260000,-24724.42020213234986945169713,2024-07-06T22:01:00+00:00
1720303320000,-24724.43614713234986945169713,2024-07-06T22:02:00+00:00
1720303380000,-24724.41754463234986945169713,2024-07-06T22:03:00+00:00
1720303440000,-24724.41754463234986945169713,2024-07-06T22:04:00+00:00
1720303500000,-24724.40957213234986945169713,2024-07-06T22:05:00+00:00
1720303560000,-24724.39096963234986945169713,2024-07-06T22:06:00+00:00
1720303620000,-24724.39096963234986945169713,2024-07-06T22:07:00+00:00
1720303680000,-24724.39096963234986945169713,2024-07-06T22:08:00+00:00
1720303740000,-24724.39894213234986945169713,2024-07-06T22:09:00+00:00
1720303800000,-24724.39628463234986945169713,2024-07-06T22:10:00+00:00
1720303860000,-24724.39628463234986945169713,2024-07-06T22:11:00+00:00
1720303920000,-24724.40691463234986945169713,2024-07-06T22:12:00+00:00
1720303980000,-24724.40691463234986945169713,2024-07-06T22:13:00+00:00
1720304040000,-24724.41488713234986945169713,2024-07-06T22:14:00+00:00
1720304100000,-24724.38831213234986945169713,2024-07-06T22:15:00+00:00
1720304160000,-24724.38033963234986945169713,2024-07-06T22:16:00+00:00
1720304220000,-24724.37768213234986945169713,2024-07-06T22:17:00+00:00
1720304280000,-24724.35642213234986945169713,2024-07-06T22:18:00+00:00
1720304340000,-24724.35376463234986945169713,2024-07-06T22:19:00+00:00
1720304400000,-24724.34047713234986945169713,2024-07-06T22:20:00+00:00
1720304460000,-24724.30858713234986945169713,2024-07-06T22:21:00+00:00
1720304520000,-24724.31390213234986945169713,2024-07-06T22:22:00+00:00
1720304580000,-24724.31124463234986945169713,2024-07-06T22:23:00+00:00
1720304640000,-24724.31655963234986945169713,2024-07-06T22:24:00+00:00
1720304700000,-24724.31655963234986945169713,2024-07-06T22:25:00+00:00
1720304760000,-24724.31921713234986945169713,2024-07-06T22:26:00+00:00
1720304820000,-24724.34047713234986945169713,2024-07-06T22:27:00+00:00
1720304880000,-24724.34047713234986945169713,2024-07-06T22:28:00+00:00
1720304940000,-24724.33781963234986945169713,2024-07-06T22:29:00+00:00
1720305000000,-24724.33516213234986945169713,2024-07-06T22:30:00+00:00
1720305060000,-24724.31124463234986945169713,2024-07-06T22:31:00+00:00
1720305120000,-24724.28732713234986945169713,2024-07-06T22:32:00+00:00
1720305180000,-24724.27403963234986945169713,2024-07-06T22:33:00+00:00
1720305240000,-24724.27403963234986945169713,2024-07-06T22:34:00+00:00
1720305300000,-24724.27403963234986945169713,2024-07-06T22:35:00+00:00
1720305360000,-24724.27935463234986945169713,2024-07-06T22:36:00+00:00
1720305420000,-24724.28466963234986945169713,2024-07-06T22:37:00+00:00
1720305480000,-24724.25809463234986945169713,2024-07-06T22:38:00+00:00
1720305540000,-24724.23417713234986945169713,2024-07-06T22:39:00+00:00
1720305600000,-24724.21025963234986945169713,2024-07-06T22:40:00+00:00
1720305660000,-24724.21025963234986945169713,2024-07-06T22:41:00+00:00
1720305720000,-24724.22354713234986945169713,2024-07-06T22:42:00+00:00
1720305780000,-24724.23683463234986945169713,2024-07-06T22:43:00+00:00
1720305840000,-24724.24480713234986945169713,2024-07-06T22:44:00+00:00
1720305900000,-24724.23417713234986945169713,2024-07-06T22:45:00+00:00
1720305960000,-24724.23949213234986945169713,2024-07-06T22:46:00+00:00
1720306020000,-24724.21557463234986945169713,2024-07-06T22:47:00+00:00
1720306080000,-24724.21557463234986945169713,2024-07-06T22:48:00+00:00
1720306140000,-24724.21025963234986945169713,2024-07-06T22:49:00+00:00
1720306200000,-24724.23151963234986945169713,2024-07-06T22:50:00+00:00
1720306260000,-24724.23417713234986945169713,2024-07-06T22:51:00+00:00
1720306320000,-24724.22354713234986945169713,2024-07-06T22:52:00+00:00
1720306380000,-24724.21823213234986945169713,2024-07-06T22:53:00+00:00
1720306440000,-24724.21025963234986945169713,2024-07-06T22:54:00+00:00
1720306500000,-24724.21291713234986945169713,2024-07-06T22:55:00+00:00
1720306560000,-24724.21823213234986945169713,2024-07-06T22:56:00+00:00
1720306620000,-24724.21823213234986945169713,2024-07-06T22:57:00+00:00
1720306680000,-24724.22088963234986945169713,2024-07-06T22:58:00+00:00
1720306740000,-24724.23683463234986945169713,2024-07-06T22:59:00+00:00
1720306800000,-24724.23417713234986945169713,2024-07-06T23:00:00+00:00
1720306860000,-24724.23151963234986945169713,2024-07-06T23:01:00+00:00
1720306920000,-24724.27669713234986945169713,2024-07-06T23:02:00+00:00
1720306980000,-24724.28466963234986945169713,2024-07-06T23:03:00+00:00
1720307040000,-24724.26606713234986945169713,2024-07-06T23:04:00+00:00
1720307100000,-24724.27669713234986945169713,2024-07-06T23:05:00+00:00
1720307160000,-24724.28201213234986945169713,2024-07-06T23:06:00+00:00
1720307220000,-24724.26606713234986945169713,2024-07-06T23:07:00+00:00
1720307280000,-24724.25012213234986945169713,2024-07-06T23:08:00+00:00
1720307340000,-24724.26606713234986945169713,2024-07-06T23:09:00+00:00
1720307400000,-24724.25809463234986945169713,2024-07-06T23:10:00+00:00
1720307460000,-24724.26340963234986945169713,2024-07-06T23:11:00+00:00
1720307520000,-24724.27403963234986945169713,2024-07-06T23:12:00+00:00
1720307580000,-24724.27403963234986945169713,2024-07-06T23:13:00+00:00
1720307640000,-24724.26872463234986945169713,2024-07-06T23:14:00+00:00
1720307700000,-24724.27935463234986945169713,2024-07-06T23:15:00+00:00
1720307760000,-24724.26340963234986945169713,2024-07-06T23:16:00+00:00
1720307820000,-24724.25012213234986945169713,2024-07-06T23:17:00+00:00
1720307880000,-24724.24480713234986945169713,2024-07-06T23:18:00+00:00
1720307940000,-24724.25012213234986945169713,2024-07-06T23:19:00+00:00
1720308000000,-24724.21557463234986945169713,2024-07-06T23:20:00+00:00
1720308060000,-24724.21557463234986945169713,2024-07-06T23:21:00+00:00
1720308120000,-24724.23949213234986945169713,2024-07-06T23:22:00+00:00
1720308180000,-24724.23151963234986945169713,2024-07-06T23:23:00+00:00
1720308240000,-24724.22886213234986945169713,2024-07-06T23:24:00+00:00
1720308300000,-24724.23683463234986945169713,2024-07-06T23:25:00+00:00
1720308360000,-24724.23949213234986945169713,2024-07-06T23:26:00+00:00
1720308420000,-24724.23417713234986945169713,2024-07-06T23:27:00+00:00
1720308480000,-24724.23151963234986945169713,2024-07-06T23:28:00+00:00
1720308540000,-24724.24214963234986945169713,2024-07-06T23:29:00+00:00
1720308600000,-24724.23151963234986945169713,2024-07-06T23:30:00+00:00
1720308660000,-24724.26075213234986945169713,2024-07-06T23:31:00+00:00
1720308720000,-24724.28732713234986945169713,2024-07-06T23:32:00+00:00
1720308780000,-24724.29264213234986945169713,2024-07-06T23:33:00+00:00
1720308840000,-24724.30858713234986945169713,2024-07-06T23:34:00+00:00
1720308900000,-24724.33250463234986945169713,2024-07-06T23:35:00+00:00
1720308960000,-24724.32453213234986945169713,2024-07-06T23:36:00+00:00
1720309020000,-24724.34047713234986945169713,2024-07-06T23:37:00+00:00
1720309080000,-24724.34313463234986945169713,2024-07-06T23:38:00+00:00
1720309140000,-24724.32453213234986945169713,2024-07-06T23:39:00+00:00
1720309200000,-24724.32984713234986945169713,2024-07-06T23:40:00+00:00
1720309260000,-24724.33516213234986945169713,2024-07-06T23:41:00+00:00
1720309320000,-24724.33516213234986945169713,2024-07-06T23:42:00+00:00
1720309380000,-24724.35110713234986945169713,2024-07-06T23:43:00+00:00
1720309440000,-24724.35376463234986945169713,2024-07-06T23:44:00+00:00
1720309500000,-24724.36439463234986945169713,2024-07-06T23:45:00+00:00
1720309560000,-24724.35376463234986945169713,2024-07-06T23:46:00+00:00
1720309620000,-24724.33516213234986945169713,2024-07-06T23:47:00+00:00
1720309680000,-24724.34313463234986945169713,2024-07-06T23:48:00+00:00
1720309740000,-24724.32984713234986945169713,2024-07-06T23:49:00+00:00
1720309800000,-24724.32187463234986945169713,2024-07-06T23:50:00+00:00
1720309860000,-24724.32187463234986945169713,2024-07-06T23:51:00+00:00
1720309920000,-24724.30858713234986945169713,2024-07-06T23:52:00+00:00
1720309980000,-24724.30061463234986945169713,2024-07-06T23:53:00+00:00
1720310040000,-24724.29264213234986945169713,2024-07-06T23:54:00+00:00
1720310100000,-24724.28732713234986945169713,2024-07-06T23:55:00+00:00
1720310160000,-24724.28201213234986945169713,2024-07-06T23:56:00+00:00
1720310220000,-24724.28732713234986945169713,2024-07-06T23:57:00+00:00
1720310280000,-24724.28732713234986945169713,2024-07-06T23:58:00+00:00
1720310340000,-24724.28201213234986945169713,2024-07-06T23:59:00+00:00
1720310400000,-24724.28466963234986945169713,2024-07-07T00:00:00+00:00
